question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_evqa_rerank_base_no_context,llava_evqa_rerank_base_with_context,llava_evqa_rerank_no_p_prime,llava_evqa_rerank_no_p_q_i,llava_evqa_rerank_no_p_q_c,llava_evqa_rerank_no_p_q
What is the farthest east this plant grows in texas?,New york,['Zapata County'],[],0,"It is found in the south eastern states from Texas extending east and north around the coast as far as New York. It commonly grows in salt marshes coastal dunes, and brackish marsh inland, especially near wharves.",0.22214539349079132,0.06395695358514786,0.01210283674299717,0.060129087418317795,0.031609758734703064,0.010307323187589645,0.04480362311005592
How common is the use of this plant in rye bread in the united states?,Very,['most common'],[],0,"The fruits, usually used whole, have a pungent, anise-like flavor and aroma that comes from essential oils, mostly carvone, limonene, and anethole. Caraway is used as a spice in breads, especially rye bread. In the United States, the most common use of caraway is whole as an addition to rye bread – often called seeded rye or Jewish rye bread, where the recipe itself owes to East Slavic coriander and caraway flavoured rye bread (see Borodinsky bread). Caraway fruits are frequently used in Irish soda bread, along with raisins and currants. Caraway may be used in desserts, liquors, casseroles, and other foods. Its leaves can be added to salads, stews, and soups, and are sometimes consumed as herbs, either raw, dried, or cooked, similar to parsley. The root is consumed as a winter root vegetable in some places, similar to parsnips. Caraway fruits are found in diverse European cuisines and dishes, for example sauerkraut, and the United Kingdom's caraway seed cake.  In Austrian cuisine it is used to season beef and, in German cuisine, pork. In Hungarian cuisine it is added to goulash, and in Norwegian cuisine and Swedish cuisine it is used for making caraway black bread. In Latvian cuisine whole caraway seeds are added to the Jāņi sour milk cheese. Caraway oil is used to for the production of Kümmel liquor in Germany and Russia, Scandinavian akvavit, Icelandic brennivín. In Oxford, where the plant appeared to have become naturalised in a meadow, the seeds were formerly offered on a tray by publicans to people who wished to disguise the odour of their drinker's breath",0.8257483839988708,0.013825609348714352,0.020981183275580406,0.01744329370558262,0.18764807283878326,0.03050253912806511,0.014538086019456387
What kind of stream beds does this plant prefer?,Rocky,['dried up'],[],0,"This species is an inhabitant of clear streams in mountain areas, particularly common at the base of waterfalls. They are native to the Malay Peninsula and Borneo. It prefers areas with plentiful boulders and rocky stream beds.",0.8380651473999023,0.08790270239114761,0.6892439723014832,0.38832855224609375,0.2788228690624237,0.6688071489334106,0.5101224780082703
How many pages is the sp. pl. for this plant?,1,['307'],[],0,The Plant List Sp. Pl. 290 1753.,0.6223579049110413,0.012175438925623894,0.004312614910304546,0.016990112140774727,0.013714480213820934,0.00956194568425417,0.04863360896706581
What is the registration number of this building?,3137,['1825'],[],0,"On 24 June 2005, the building was registered as a Category II heritage item, with the registration number being 3137.",0.40983647108078003,0.008292962796986103,0.0152853112667799,0.027907440438866615,0.08010479807853699,0.28191977739334106,0.02534719929099083
monk parakeets are intelligent and what other type of this bird?,African grey,['social'],[],0,"Monk parakeets are highly intelligent, social birds. Those kept as pets routinely develop vocabularies of scores of words and phrases. Due to this early speaking ability, it is overtaking the cockatiel as the favorite bird to teach to talk. Another contributing factor to growing popularity is that this bird has a shorter lifespan and lower price than African grey parrots. Because of monk parakeets' listing as an agricultural pest, the U.S. states of California, Georgia, Kansas, Kentucky, Hawaii, Maine, New Jersey, Pennsylvania, Tennessee, and Wyoming, as well as Western Australia outlaw sale and ownership. In Connecticut, one can own monk parakeets, but cannot sell or breed them. In New York and Virginia, one can own monk parakeets with banding and registration. In Ohio, owning one is legal if the bird's flight feathers are clipped or it is incapable of free flight.",0.13197794556617737,0.02059447392821312,0.0641578733921051,0.013224346563220024,0.06932716816663742,0.1328383982181549,0.030897686257958412
What did this dynasty want for Bukhara?,Peace,['success'],[],0,"The Bukhar Khudahs or Bukhar Khudats (Sogdian: βuxārak Xwaday) were a local Sogdian dynasty, which ruled the city of Bukhara from an unknown date to the reign of the Samanid ruler Isma'il ibn Ahmad, who incorporated Bukhara into the Samanid state.",0.8781089186668396,0.04312347248196602,0.017851531505584717,0.06710595637559891,0.10796099156141281,0.09326107800006866,0.07454120367765427
What shape are the petals of this plant?,Round,['rounded'],[],0,Nymphaea colorata is day blooming and nonviviparous plant. Its flower has dark blue to violet color and consists of 4-5 sepals and 13-15 petals. The shape is cup-like with a diameter of 11–14 cm. The round leaves are green on the top and have bluish-violet underside. Their size is about 20–23 cm and their spread is 0.9 to 1.8m,0.6016984581947327,0.09717293828725815,0.2181895673274994,0.046881549060344696,0.4226813316345215,0.03690304979681969,0.23151662945747375
What is the maximum number of tepals on this flower?,6,['eight'],[],0,"Sisyrinchium funereum is rhizomatous perennial herb takes a clumpy form, producing pale green, waxy stems up to 70 to 76 centimeters in maximum height. The flower has six tepals measuring up to 1.5 centimeters long. They are light blue to purple-blue with yellow bases. The tepal tips are often squared or notched. The fruit is a beige capsule.",0.604682445526123,0.026440463960170746,0.11017663031816483,0.06512638926506042,0.16208331286907196,0.041517868638038635,0.034612949937582016
What is difficult about the banners at this market?,Visibility,['to be noticed'],[],0,"The government is mostly responsible for the funding of setting up the stalls and construction procedures, rather than the promotional issues. In other words, the TWGHs is responsible for the publicity efforts and the related expenditure. There are not many promotional activities especially around the few months after the opening up of Tin Sau Bazaar. Another inadequacy is about the issue of banners. The banners are far from enough, and they are difficult to be noticed.",0.40824902057647705,0.017210591584444046,0.036154795438051224,0.299256831407547,0.377527117729187,0.5397669076919556,0.2220441997051239
What does this bird refer to?,Eagle,['The hen harrier'],[],0,National bird is the accepted/standard expression to refer to the representative bird denominated by a government. This expression does not reflect Puerto Rico's political status. To read about Puerto Rico's political status please refer here.,0.9418677091598511,0.013720602728426456,0.06722713261842728,0.012775632552802563,0.06845933198928833,0.2962622046470642,0.007814365439116955
What iridoids are present in this plant and silver vine?,Catnip,['nepetalactone and nepetalactol'],[],0,"The iridoid that is deposited on cats who have rubbed themselves against the plants and scratched the surfaces of catnip and silver vine (Actinidia polygama) leaves, repels mosquitoes. The compound iridodial, an iridoid extracted from catnip oil, has been found to attract lacewings that eat aphids and mites.",0.49096164107322693,0.032121896743774414,0.05538433417677879,0.48292097449302673,0.33629539608955383,0.21328458189964294,0.04313543066382408
On what part of the interior of this building can an outdated city seal be found?,Lobby,['doorknobs'],[],0,"The seal can be seen in its various incarnations near the entrances of a number of state buildings in downtown Sacramento, including the State Capitol (as well as several inside of the Capitol, including an 1854 carving and a 1908 stained glass ""sky"" light), Stanley Mosk Library and Courts I (within the tympanum at 914 Capitol Mall), Department of Rehabilitation (721 Capitol Mall, not to be confused the Department of Corrections and Rehabilitation), State Personnel Board (801 Capitol Mall), Employment Development Department (722/800 Capitol Mall), Resources Agency (1416 Ninth Street), Secretary of State (1500 Eleventh Street), CalTrans (1121 O Street), Office of the State Fire Marshal (1131 S Street), and the Department of Motor Vehicles (2415 First Avenue).  A hand-painted seal which used to be on display at the old Oakland State Building (1111 Jackson Street) until its closure following the Loma Prieta earthquake of 1989 can today be seen just within the front entrance of the state building at 1304 O Street, Sacramento.  In West Sacramento, on the opposite shore of the Sacramento River from Old Sacramento, near the entrance to the headquarters of the California Department of General Services in the distinctive Ziggurat building, is another seal. Near the base of the James W. Marshall monument at Marshall Gold Discovery State Historic Park in nearby Coloma, can be found an artistic rendition of the seal from 1890. A selection of seals found around Sacramento",0.5024666786193848,0.06581918895244598,0.08363610506057739,0.022251758724451065,0.16085517406463623,0.014436307363212109,0.02548360824584961
What is this bird easily distinguished from?,Coot,['the long-billed corella'],[],0,"The gallinule is easily distinguished from the only similar bird in its range, the Hawaiian coot, by the latter's white frontal shield.  Its vocalisations have been described as “chicken-like cackling calls and croaks which are louder and higher pitched than the coot’s”.",0.7675037384033203,0.015680421143770218,0.012142867781221867,0.009879529476165771,0.07651307433843613,0.4480229914188385,0.04797535762190819
Which insect spend time in small depressions in the ground on overcast days?,Butterfly,['Adults'],[],0,"Groups of two to eight painted lady butterflies have been observed to fly in circles around each other for about one to five seconds before separating, symbolizing courtship. Groups of butterflies usually will not fly more than 4.5 m away from the starting point. To establish and defend their territories, adult males perch in the late afternoon in areas where females are most likely to appear. Once the male spots a female of the same species, he begins pursuit of her. If the foreign butterfly is a male, the original male will give chase, flying vertically for a few feet before returning to his perch. V. cardui establishes territories within areas sheltered by hedgerows. Vanessa cardui tend to inhabit sunny, brightly lit, open environments and are often attracted to open areas of flowers and clovers. Adults spend time in small depressions in the ground on overcast days.",0.8254834413528442,0.4599367678165436,0.5884647369384766,0.5967743396759033,0.7376881837844849,0.4576795995235443,0.7925443649291992
What part of this plant has recurved spines?,Leaves,['seed heads'],[],0,"It is a geoxylic plant, sometimes called an ""underground tree"", that produces annual stems, some 50 to 60 cm long. It has glabrous, leathery, trifoliolate leaves with large leaflets. The rachis and main leaf venation, which are prominently raised below, are armed with recurved spines on both leaf surfaces. The petioles and stems are likewise armed to discourage browsers. The shoots and leaves are deciduous, dying away during harsh highveld winters, when the plant survives as an extensive woody, tuberous rootstock. The upright inflorescences appear in summer, with the leaves, from October to January. The drooping scarlet, or rarely white flowers, are capped by a red calyxes. Their fruit are smooth black pods when mature, each containing a few large (1.0 to 1.7 cm long) seeds. These are hard and orange-red in colour.",0.20960478484630585,0.06621343642473221,0.24888083338737488,0.31807103753089905,0.5302993655204773,0.049306198954582214,0.26744377613067627
What shape are this plant's leaves?,Oval,['oval'],[],1,"The leaves are, on average, 2–3 inches (5–8 cm) long with an opposite pattern along the stem of the plant. The leaves have a heavy serrated edge with an oval to egg shape and a pointed tip. All leaves are covered in dense hair and are completely stalkless. The stems of this plant are square and are also covered in short, dense hair. The base of the stem can include a reddish color.",0.37984639406204224,0.054210297763347626,0.10753205418586731,0.23663829267024994,0.1631118804216385,0.0183813888579607,0.12808069586753845
When does this plant flower?,Spring,['June and July'],[],0,"The flower blooms usually bloom during late spring/early summer, mid summer, and late summer/early fall. This plant is attractive to bees, butterflies, and birds. It has average water needs. In addition, it requires a pH range 6.1 to 6.5 (mildly acidic). They have a varying colour, ranging from orange to dark pink/violet.",0.3342417776584625,0.017962247133255005,0.04547051340341568,0.04857908561825752,0.079610176384449,0.022490842267870903,0.03494137525558472
Somatochlora tenebrosa is a species of what?,Dragonfly,['emerald dragonfly'],[],0,"Somatochlora tenebrosa, the clamp-tipped emerald, is a species of emerald dragonfly in the family Corduliidae. It is found in North America. The IUCN conservation status of Somatochlora tenebrosa is ""LC"", least concern, with no immediate threat to the species' survival. The population is stable. The IUCN status was reviewed in 2017.",0.7945048809051514,0.4730859100818634,0.31733155250549316,0.5128321647644043,0.7233196496963501,0.13567732274532318,0.2261216789484024
"Besides being the oldest, what other distinction does this botanical garden have?",Oldest,['largest'],[],0,"Until 1984, the Botanical Garden boasted a Vitex agnus-castus (chaste tree) that dated from at least 1550. At present, the oldest plant is a palm planted in 1585 called the ""Goethe palm"", because the poet referred to it in his essay ""Geschichte meines botanisches Studiums""; this tree is situated in a greenhouse inside the Ortus Sphearicus. Other old trees are a ginkgo and a magnolia dating back to the mid-18th century, which are regarded as the oldest specimens in Europe. A gigantic plane tree in the outside Arboretum dates from 1680; it has a hollow trunk, owing to a lightning strike. In the Arboretum there is also a sectioned trunk of an elm tree, which died in 1991, with marked year rings.",0.18676871061325073,0.09782469272613525,0.20760925114154816,0.19341982901096344,0.5251323580741882,0.6017976403236389,0.26414236426353455
What are bryobia rubrioculus mites known for doing to this plant crop?,Damage,['damage'],[],1,"Pavement ants (Tetramorium caespitum), southern fire ants (Solenopsis xyloni), and thief ants (Solenopsis molesta) are seed predators. Bryobia rubrioculus mites are most known for their damage to this crop.",0.3029644191265106,0.05692095682024956,0.2653971314430237,0.6156995296478271,0.1825258731842041,0.7171169519424438,0.3664783239364624
What did sub-lieutenant oskar klanček do with the order to demolish this bridge?,He carried out the order,['executed'],[],0,"When Germany attacked Yugoslavia on 6 April 1941, the High Command decided to demolish all three existing bridges in Belgrade, including the railway bridge. Military commander of Belgrade, general Vojislav Nikolajević, was ordered to demolish them, and the order for the Old Railway Bridge was executed by sub-lieutenant Oskar Klanšček. The bridge was demolished on 11 April. That didn't stop the invading army, so already by the end of April 1941, Germans began the reconstruction. They employed the specialized engineering units and the Polish prisoners. Provisional reparations were completed the same spring, from 23 April to 29 May, and the bridge was renamed the General Will Bridge (General Will-Brücke). The bridge was inaugurated by the General Joachim von Kortzfleisch and the train decorated with flowers crossed over it, on 31 May 1941. In 1942, in order to expand the capacity of the railway traffic, Germans began building another, parallel bridge, 20 m (66 ft) downstream from the old bridge. The works progressed to a certain degree, but the twin bridge was never finished. In 1944 both constructions were damaged, partly in the massive Allied bombings and partly by the withdrawing German army on 19 October 1944. Both bridges were significantly damaged, the old one much more so. Because of that, the original plan was to fix the new, unfinished bridge to become operational, but after 7 months the decision was changed and the government opted for the reconstruction of the old bridge. The steel construction of the new bridge practically just slid into the Sava, so it was used for the old bridge. The 377 m (1,237 ft) long steel construction, with the 6 m (20 ft) spans between the main carriers, was open in December 1945. Some works extended into 1946 and the reconstruction was funded by the war reparations.",0.19546905159950256,0.018243897706270218,0.07881072163581848,0.030366264283657074,0.06406593322753906,0.05724106729030609,0.026871483772993088
this insect can thrive in natural and planted what?,Habitat,['forests'],[],0,"It was one of the first species of Australian plant introduced into cultivation in England. It is a hardy and adaptable plant that is used in windbreaks and sand dune stabilization plantings, as well as gardens, particularly in Australian gardens using native plants according to principles of natural landscaping. The species attracts Australian native insects, and can provide shelter for small birds and the long-nosed bandicoot (Perameles nasuta). It can regenerate quickly after disturbance, suggesting it may have weedy potential if planted outside its natural range.",0.24501104652881622,0.06630707532167435,0.15815193951129913,0.12697666883468628,0.16380980610847473,0.09281603991985321,0.09802719205617905
What kind of tree is this butterfly named for?,Maple,['pear'],[],0,"Hyarotis adrastus, the tree flitter, is a butterfly belonging to the family Hesperiidae found in South Asia and Southeast Asia.",0.5785288214683533,0.008834673091769218,0.0630870908498764,0.2313191145658493,0.0187098179012537,0.05582272633910179,0.03788032755255699
"Along with the hydraulic system, what obsolete system was removed from this fort?",Steam engine,['steam engine'],[],1,"Following the retirement of the 100-ton gun, Rinella became an observation post for Fort Ricasoli. Sometime after the obsolete steam engine and hydraulic system were removed. Rinella was used as a Royal Navy supply depot during the Second World War. The battery's covering of moss and grass acted as camouflage; from the air it blended into the surrounding fields. Nonetheless, it received seven bomb hits. The navy abandoned the site in 1965. In the 1970s, the battery was used as a location in the films Zeppelin (1971), Young Winston (1972) and Shout at the Devil (1976).",0.8572080731391907,0.4982898533344269,0.9628729820251465,0.8450266122817993,0.7756403684616089,0.8887463808059692,0.7345620393753052
Are the grains of this plant edible or not?,Yes,['edible'],[],0,"The small grains are edible, and this plant was part of the Eastern Agricultural Complex of cultivated plants used in the Pre-Columbian era by Native Americans. Before being displaced by agriculture based on maize, little barley may have been domesticated.",0.8822423219680786,0.005085201933979988,0.0036677366588264704,0.004417256452143192,0.01474666316062212,0.004513266030699015,0.0032473679166287184
What kind of monument was this square declared in 2002?,Peaceful liberation,['historic'],[],0,"The Monument to the Peaceful Liberation of Tibet was unveiled on the Potala Square on May 23, 2002 to celebrate the 50th anniversary of the Seventeen Point Agreement for the Peaceful Liberation of Tibet, and the work in the development of the autonomous region since then. The 37-metre-high monument is shaped as an abstract Mount Everest and is engraved with the calligraphy of its name by Chinese Communist Party general secretary Jiang Zemin, with an inscription describing the socioeconomic development experienced in Tibet in the past fifty years.",0.327483594417572,0.13646334409713745,0.39571675658226013,0.19061468541622162,0.40435272455215454,0.39078763127326965,0.06687214970588684
What parts of argentina does this bird inhabit?,Patagonia,['southern and central'],[],0,"The species breeds in southern parts of Chile and Argentina and on the Falkland Islands. It inhabits open areas from sea-level up to 1500 m in the Andes. In the austral winter some birds migrate north as far as Uruguay, northern Argentina and Peru. At this season it moves down to lowland areas and may visit farmland, gardens and beaches.",0.4627419412136078,0.022158239036798477,0.15598547458648682,0.13837087154388428,0.21183623373508453,0.07181243598461151,0.1648472547531128
How does this monument compare to other tombs of the unknown soldier built by the allies after the war?,It is similar,['similar'],[],0,"The Monument to the Unknown Hero (Serbian: Споменик Незнаном јунаку, romanized: Spomenik Neznanom junaku) is a World War I memorial located atop Mount Avala, south-east of Belgrade, Serbia, and designed by the sculptor Ivan Meštrović. The memorial was built in 1934-1938 on the place where an unknown Serbian World War I soldier was buried. It is similar to many other tombs of the unknown soldier built by the allies after the war. The Žrnov fortress was previously located on the same place.",0.11830445379018784,0.008698109537363052,0.04103024676442146,0.015579801984131336,0.020870499312877655,0.10564056783914566,0.06868715584278107
Is this plant a native or invasive species?,Invasive,['native'],[],0,"It has become naturalised widely. In some regions (such as the United Kingdom and the Pacific Northwest of North America), this species can be an invasive plant. Its rapid growth, coupled with its evergreen habit and its tolerance of drought and shade, often allow it to out-compete and kill off native plant species.  It is spread by birds, through the seeds in their droppings.",0.9182592630386353,0.1923125982284546,0.6839688420295715,0.3245899975299835,0.6549140810966492,0.6168447732925415,0.3249448835849762
What kind of animal is this bird?,Crow,['bird'],[],0,"Animals and bird of various species are found including sparrow, large Indian parakeet, parrot, crow, rat, rabbit, nilgai (state animal of Haryana), pied crested cuckoo, koel, pheasant, kingfisher, bulbul and Indian magpie robin. The national bird of India, the common peafowl (mor) is quite common and is seen in the fields and common village land.",0.9656800627708435,0.3570573925971985,0.9034255743026733,0.0736316442489624,0.23839563131332397,0.2624019980430603,0.5153604745864868
How is this bird on land?,Adaptable,['gregarious'],[],0,"It has been noted that this bird is most active at dawn and dusk. The bird is also noted to be very adaptable, it can continue to live in land after agriculture begins, it only leaves lands when heavy human occupation begins.",0.0413367822766304,0.005874153226613998,0.003935568034648895,0.0078452592715621,0.004641356412321329,0.0020603027660399675,0.008250049315392971
What is the nickname given to the members of the top gallery of this opera house?,Opera avtor,['the gods'],[],0,"The Ljubljana Opera House (Slovene: Opera, or ljubljanska operna hiša) is an opera house in Ljubljana, the capital of Slovenia. The seat of the national opera and ballet company, the Ljubljana Slovene National Theatre Opera and Ballet, it serves as the national opera building of the country. It stands at 1 Župančič Street (Župančičeva 1) between the Slovenian Parliament building, on one hand, and the National Museum and the National Gallery, on the other hand.",0.032826874405145645,0.002467928919941187,0.0036143746692687273,0.0010060721542686224,0.001464104512706399,0.0014803910162299871,0.0013523695524781942
What is it called when this bird kills their own young?,Filial infanticide,['Siblicide'],[],0,"Filial infanticide occurs when a parent kills its own offspring. Both male and female parents have been observed to do this, as well as sterile worker castes in some eusocial animals. Filial infanticide is also observed as a form of brood reduction in some birds species, such as the white stork. This may be due to a lack of siblicide in this species.",0.4964572787284851,0.13407975435256958,0.15394626557826996,0.3574616312980652,0.12595932185649872,0.7267739772796631,0.11614415049552917
What symbiotic process does this plant have?,Mycorrhiza,['nitrogen fixation'],[],0,"Symbiotic relationships between fungi and plant roots is referred to as a Mycorrhiza association. This symbiotic relationships is present in nearly all land plants and give both the plant and fungi advantages to survival. The plant can give upwards of 5-30% of its energy production to the fungi in exchange for increasing the root absorptive area with hyphae which gives the plant access to nutrients it would otherwise not be able to attain. The two most common mycorrhizae are arbuscular mycorrhizae and ectomycorrhizae. Ectomycorrhizae associations are most commonly found in woody-species, and have less implications for agricultural systems.  ",0.7535642385482788,0.026280898600816727,0.022850602865219116,0.26032930612564087,0.04483046382665634,0.027653003111481667,0.026261279359459877
Who found this plant?,Allan cunningham,['Dr Augustine Henry'],[],0,"This plant was first described by Allan Cunningham in 1838 from a specimen found ""among ferns on the hills near the Bay of Islands"" by Charles Fraser  in 1820 (after whom the plant is named), and another specimen found by Richard Cunningham in 1834.",0.23203003406524658,0.0060203964821994305,0.009322062134742737,0.008274332620203495,0.23348276317119598,0.08697633445262909,0.019696563482284546
Who described this bird in 1758?,Linnaeus,['Linnaeus'],[],1,The eastern kingbird was described by the Swedish naturalist Carl Linnaeus in 1758 in the tenth edition of his Systema Naturae under the binomial name of Lanius tyrannus. The present genus Tyrannus was introduced in 1799 by the French naturalist Bernard Germain de Lacépède with the eastern kingbird as the type species. The species is monotypic; no subspecies are recognised.,0.5739513039588928,0.07990361005067825,0.27569037675857544,0.5490657687187195,0.6203874945640564,0.6294982433319092,0.32983168959617615
"Along with beta-carotene, what carotenoid is prominent in this plant's yellow skin?",Lutein,['lutein'],[],1,"Papaya skin, pulp, and seeds contain a variety of phytochemicals, including carotenoids and polyphenols, as well as benzyl isothiocyanates and benzyl glucosinates, with skin and pulp levels that increase during ripening. The carotenoids, lutein and beta-carotene, are prominent in the yellow skin, while lycopene is dominant in the red flesh (table). Papaya seeds also contain the cyanogenic substance prunasin.",0.9720609784126282,0.7184484601020813,0.8447331190109253,0.7412141561508179,0.8027513027191162,0.9427520632743835,0.9271737337112427
"Along with savanna, forest edge, pastures with scattered trees, and urban and suburban gardens, what habitat does this bird inhabit?",Forest,['open woodland'],[],0,"Amethyst sunbirds are widespread residents of woodland, mesic savanna, forest edge and suburban gardens. They occur only sparsely in dry savanna or low dry regions, where they keep to riparian woods or concentrations of nectar-bearing plants, and are decidedly scarce in the Limpopo valley and mopane regions. A distinct summer influx is notable in the Zambezi valley and Great Zimbabwe woodlands, and they are strictly summer visitors (September/October to April) to the Kalahari sand (or Gusu) woodlands, where they appear in high densities when the Baikiaea trees are in flower. On seaward-facing slopes, they are very common residents up to 1,800 metres, with high reporting rates in afromontane forest and valley bushveld.",0.8434942960739136,0.1257961392402649,0.09737707674503326,0.1514165848493576,0.3243938386440277,0.4254576563835144,0.21205002069473267
What is the white-flowered form of this plant?,Alba,['P. meadia f. album'],[],0,"It has been widely grown outside of its native range as an ornamental plant. Several cultivars exist such as 'Fastigata', an upright form, and 'Alba', a white flowered form. In some areas, such as the northeastern United States, the plant has escaped from cultivation and become naturalised. It is very similar to, and often confused with Malva moschata.",0.9254857301712036,0.024559466168284416,0.0051941657438874245,0.19088588654994965,0.023296035826206207,0.03105964884161949,0.007798805832862854
Is there an immediate threat to this insect's survival?,No,['no'],[],1,"Aeshna sitchensis, the zigzag darner, is a species of darner in the dragonfly family Aeshnidae. It is found in North America. The IUCN conservation status of Aeshna sitchensis is ""LC"", least concern, with no immediate threat to the species' survival. The population is stable. The IUCN status was reviewed in 2017.",0.714661180973053,0.03042995184659958,0.9089989066123962,0.663058340549469,0.5909370183944702,0.8125629425048828,0.8827534914016724
On what page in 2008 did holden write about this castle?,200,['143'],[],0,"Davies, R. R. (2006) [1990]. Domination and Conquest: The Experience of Ireland, Scotland and Wales, 1100-1300. Cambridge, UK: Cambridge University Press. ISBN 978-0-52102-977-3. Holden, Brock W. (2008). Lords of the Central Marches: English Aristocracy and Frontier Society, 1087-1265. Oxford, UK: Oxford University Press. ISBN 978-0-19-954857-6. Knight, Jeremy K. (2009) [1991]. The Three Castles: Grosmont Castle, Skenfrith Castle, White Castle (revised ed.). Cardiff, UK: Cadw. ISBN 978-1-85760-266-1. Radford, C. A. Ralegh (1959) [1949]. Skenfrith Castle, Monmouthshire. London, UK: Her Majesty's Stationery Office. OCLC 27818100. Radford, C. A. Ralegh (1962). White Castle, Monmouthshire. London, UK: Her Majesty's Stationery Office. OCLC 30258313. Remfry, Paul (2010–2011). ""White Castle and the Dating of the Towers"". The Castle Studies Group Journal (24): 213–226. Royal Commission on Ancient Monuments in Wales and Monmouthshire (1912). Minutes of Evidence Given Before the Royal Commission on Ancient Monuments in Wales and Monmouthshire. London, UK: His Majesty's Stationery Office. OCLC 757802640. Taylor, A. J. (1961). ""White Castle in the Thirteenth Century: A Re-Consideration"". Medieval Archaeology. 5: 169–175. doi:10.1080/00766097.1961.11735651.",0.0519343800842762,0.0030029050540179014,0.010777467861771584,0.0058581167832016945,0.004465536214411259,0.0069149695336818695,0.0030571743845939636
"In addition to being a conference venue for the evangelical church of the church province of saxony, what is the pastoral function of this abbey?",Religious,['centre'],[],0,Drübeck Abbey (German: Kloster Drübeck) is a former Benedictine monastery for nuns in Drübeck on the northern edge of the Harz in the German state of Saxony-Anhalt. Today it is a conference venue for the Evangelical Church of the Church Province of Saxony with an educational-theological institute and pastoral centre.,0.6312068700790405,0.05749412998557091,0.11746234446763992,0.12086771428585052,0.13295945525169373,0.34916162490844727,0.05912070721387863
What part of this plant is susceptible to attack by various species of ganoderma fungi?,Bark,['roots'],[],0,"Ganoderma brownii is a species of polypore fungus in the Ganodermataceae family. It is a plant pathogen and occasional saprotroph similar in appearance to Ganoderma applanatum.  This species is restricted geographically to the Pacific Northwest,  primarily observed in California. In the San Francisco Bay Area, it is very common on Umbellularia californica.",0.8346086144447327,0.04545072838664055,0.033038005232810974,0.019866012036800385,0.13616740703582764,0.02748733200132847,0.04996332898736
To what is this plant toxic?,Anemone,['animals'],[],0,"As other Ranunculaceae, this plant is toxic because it contains anemonin.",0.3450324237346649,0.012879001908004284,0.005658743903040886,0.0046967267990112305,0.0018318301299586892,0.002599336439743638,0.006669383030384779
Which direction was the cream of barley mill located on the creek from this zoo?,South,['south'],[],1,"The land now occupied by the zoo, on the banks of Soper Creek, was part of the grounds of the Cream of Barley Mill, located further south on the creek. The mill owner developed a campground and park for tourists, aptly named ""The Cream of Barley Campground"", on the part of the property that was near the highway. Later, a petting zoo was added to the park. By 1928, the mill, camp, and park (which now included tourist cabins) were owned by James Morden and operated by Alfred Shrubb, formerly a world-renowned long distance runner. By 1946, the park included tennis courts. Over time, the zoo aspect of the business became more prominent, and the cabins were turned into animal shelters and storage buildings. Toronto native Michael Hackenberger was the final owner of the Bowmanville Zoo. In April 2016, Hackenberger was charged with 5 counts of animal abuse by the Ontario Society for the Prevention of Cruelty to Animals (OSPCA) due to a video obtained by PETA of Hackenberger whipping a young leashed tiger profusely while swearing at it.",0.23429761826992035,0.07635363936424255,0.20510777831077576,0.42600536346435547,0.3319140076637268,0.554774820804596,0.5365683436393738
In what city is this temple unique?,Vernal,['Wilmington'],[],0,"The Vernal Utah Temple is the fifty-first temple of The Church of Jesus Christ of Latter-day Saints (LDS Church). Located in Vernal it is the tenth LDS temple built in the state of Utah. Upon its dedication November 2, 1997, the Vernal Temple was unique as the only LDS temple built from a previously existing structure. Since 1997, the Copenhagen Denmark, Manhattan New York, and Provo City Center temples have been similarly adapted from existing structures.",0.9772352576255798,0.07758345454931259,0.3943888247013092,0.2978884279727936,0.5780721306800842,0.6616430878639221,0.4452177584171295
What is this shrine in aachen cathedral?,Shrine,['a reliquary'],[],0,"Shrine of St. Mary, in Aachen Cathedral. This church, frequently referred to as the Kaiserdom (""Imperial Cathedral""), is a Roman Catholic church in Aachen. Chapel of Grace, in Altötting, Bavaria. The first miracles attributed to praying to the Virgin Mother at this shrine were reported to have taken place in 1489. Chapel of Grace in Kevelaer, North Rhine-Westphalia, site of an ""Image of Grace"" (Gnadenbild) of St.Mary since the Thirty Years' War.",0.9431833624839783,0.02339380420744419,0.06338277459144592,0.3282814621925354,0.2360200136899948,0.3837546408176422,0.19185978174209595
Is this sea slug a rare or abundant aeolid?,Rare,['abundant'],[],0,"Catriona rickettsi, common name Doc's aeolid, is a species of sea slug, an aeolid nudibranch, a marine gastropod mollusc in the family Trinchesiidae.",0.8268960118293762,0.6283767223358154,0.3590570092201233,0.1878041923046112,0.33266520500183105,0.24503052234649658,0.4233919084072113
What was painted over at this monastery in the 1970s and 1980s?,Fresco,['Georgian inscriptions'],[],0,"Annigoni was active painting church frescoes in and around Florence. During 1980–1985 (starting at the age of 70 years) at Monte Cassino monastery, he completed his largest fresco, the dome of the monastery. In 1970 Pietro Annigoni painted ""San Giuseppe"" an affresco in the Church of Saint Joseph in Galluzzo.",0.3579823672771454,0.03042314387857914,0.006483955774456263,0.014281457290053368,0.23106414079666138,0.1003364622592926,0.049029767513275146
