question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
"Besides being the oldest, what other distinction does this botanical garden have?",Largest,['largest'],"[""It doesn't have a lot of visitors"", 'Closest', 'Has been a sanctuary for animals', 'Most diverse', 'Smallest', 'Largest', 'Warm', 'Green', 'No admission', 'Largest']",1,-2.456089671144518,0.972700122314472,-1.806531107116284,0.0965310437962726,0.41097491979599,0.4799790978431701,0.3984240591526031,0.1718166768550872,0.3072693347930908,0.5593058466911316,0.2136429399251938,0.0118001522496342,0.0267040692269802,0.007870340719819,0.2010057270526886,0.0141727393493056,0.0739445313811302,0.0021143036428838,0.0210652630776166,0.0043829507194459,0.0453524887561798,0.108609952032566,0.0081691080704331,0.0016250637127086,0.0051886076107621,0.0050100507214665,0.0066924514248967,0.0031345111783593,0.2981171011924743,0.006988525390625
What are bryobia rubrioculus mites known for doing to this plant crop?,Eating,['damage'],"['Parasites', 'Pest', 'Eating', 'Suck', 'Eating', 'Eating leaves', 'Suck', 'Sucking juices out', 'Spreading seed', 'Parasite']",0,-4.053388876549225,0.9732939925703538,-1.3870485363916183,0.1259002156583028,0.2501082122325897,0.0226074568927288,0.0222300551831722,0.0333663932979106,0.0773970484733581,0.014122599735856,0.0084922984242439,0.0032181406859308,0.0437037646770477,0.0083585092797875,0.1715574562549591,0.0300328787416219,0.0675205960869789,0.000831181241665,0.0047420593909919,0.0010072297882288,0.0132964700460433,0.0160792376846075,0.0023113898932933,0.0009011187357828,0.0020874179899692,0.0028984420932829,0.0035129266325384,0.0012419127160683,0.0191604886204004,0.026947021484375
What did sub-lieutenant oskar klanček do with the order to demolish this bridge?,Refused,['executed'],"['Refused', 'Ignored', 'Demolished it', 'Ignored', 'Refused', 'Demolished bridge', 'Ignored', 'Blew it up', 'Refuse', 'Nothing']",0,-2.8410227949807254,0.9862932303708728,-1.0823612027460088,0.0698008302210613,0.0939368605613708,0.0028430693782866,0.1379926651716232,0.0233924258500337,0.0337532311677932,0.0030150283128023,0.0090534975752234,0.0006227606208994,0.0314101055264472,0.0014764167135581,0.060764018446207,0.0006353141507133,0.022759286686778,0.0020849481225013,0.0600303336977958,0.009551690891385,0.0546659044921398,0.0020409896969795,0.0183329451829195,0.0011948477476835,0.0018326680874451,0.0009680007933638,0.0018443008884787,0.0007160187815316,0.0031814323738217,0.08392333984375
this insect can thrive in natural and planted what?,Garden,['forests'],"['Lawn', 'Swamp', 'Garden', 'Aquas', 'Sun', 'Aquarium', 'Garden', 'Meadow', 'Gardens', 'Garden']",0,-5.966526312888142,0.97986549589839,-1.509488625418453,0.1419687327539865,0.4131796658039093,0.0664155185222625,0.0819156095385551,0.0644882395863533,0.0568149909377098,0.2196479141712188,0.033761192113161,0.0431775227189064,0.343671053647995,0.1026665791869163,0.5830263495445251,0.1783497929573059,0.0956959351897239,0.0011360022472217,0.0013663169229403,0.0033068289048969,0.0178770218044519,0.0096662575379014,0.0011841846862807,0.0012687667040154,0.0025456002913415,0.0062469015829265,0.0096008339896798,0.0010771002853289,0.0068520377390086,0.1455078125
What kind of tree is this butterfly named for?,Maple,['pear'],"['Butterfly tree', 'Pine', 'Lilac', 'Walnut', 'Oak', 'Maple', 'Tornado', 'Maple', 'Maple', 'Maple']",0,-6.388961385999051,0.9741260201130374,-1.0931305401845992,0.0988202115308135,0.5785288214683533,0.0151665909215807,0.0588784664869308,0.0285439267754554,0.2057758718729019,0.0160269066691398,0.0963619872927665,0.0052842204459011,0.2135225683450698,0.0136894574388861,0.2231439054012298,0.0037253275513648,0.1198781356215477,0.0009460574947297,0.0068399803712964,0.0008688402594998,0.0307915303856134,0.000814719882328,0.0047374386340379,0.0036015112418681,0.0025713413488119,0.0259551703929901,0.0101159904152154,0.0022568732965737,0.0168621148914098,0.06195068359375
"Along with the hydraulic system, what obsolete system was removed from this fort?",Chain,['steam engine'],"['Chain', 'Moat', 'Gun turret', 'Rifle', 'Prison', 'Chain lock', 'Steam', 'Ladder', 'Clock', 'Stairs']",0,-7.4720187295221265,0.9608105504803336,-1.3702107152532943,0.1506828284646788,0.1385318636894226,0.0026421011425554,0.0079329600557684,0.0067432005889713,0.0074785524047911,0.0209255926311016,0.0027079130522906,0.0030028338078409,0.0550760924816131,0.0060617607086896,0.1229180768132209,0.0099380798637866,0.0410473681986331,0.0009146450320258,0.0245340187102556,0.0008183304453268,0.0475767776370048,0.001658096909523,0.0030478914268314,0.0022494541481137,0.0029005294200032,0.0094724465161561,0.0082441251724958,0.0097225662320852,0.046610951423645,0.0802001953125
Are the grains of this plant edible or not?,No,['edible'],"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']",0,-3.3306690738754696e-16,0.9163642792492156,-0.0836352714104577,0.1146334508568655,0.60670405626297,0.007158734370023,0.0055970679968595,0.007031999528408,0.0080585330724716,0.0014291900442913,0.0018069553188979,0.0023153244983404,0.0030702089425176,0.0069310460239648,0.0222577005624771,0.0080554699525237,0.0174208916723728,0.1815795600414276,0.2289176285266876,0.021149294450879,0.3079756200313568,0.0925896242260932,0.0743386298418045,0.001761769875884,0.0033535219263285,0.0011495135258883,0.0184628441929817,0.001269680680707,0.3210364878177643,0.07421875
What kind of monument was this square declared in 2002?,Church,['historic'],"['Cultural', 'World war i', 'None', 'Eas', 'Church', 'Cathedral', 'Statue', 'Statue', 'Memorial', 'None']",0,-6.156309946213577,0.9672534895223356,-1.9805436248270176,0.1153071028956043,0.6289606690406799,0.0162477642297744,0.0071634696796536,0.009018144570291,0.011544020846486,0.008105824701488,0.0030219936743378,0.0111249182373285,0.0678422302007675,0.0250570978969335,0.1833693236112594,0.0333428457379341,0.0343225412070751,0.0006553396233357,0.0014561767457053,0.0006632645381614,0.0023206053301692,0.0006271703750826,0.001836783834733,0.0066279578022658,0.0901555195450782,0.0166731681674718,0.1409472972154617,0.0028800314757972,0.0440617725253105,0.1138916015625
What parts of argentina does this bird inhabit?,Patagonia,['southern and central'],"['Pampa', 'Andes', 'Pampas', 'Patagonia', 'Pampas', 'Patagonia', 'Patagonia', 'Patagonia', 'Patagonia', 'South']",0,-3.921216694967839,0.9716468948919916,-0.7118873498480147,0.0899768265125724,0.8990876078605652,0.0117006059736013,0.1578756421804428,0.0439885593950748,0.3343222439289093,0.476736843585968,0.3029019236564636,0.1089673340320587,0.0094184773042798,0.0363214127719402,0.1232145056128501,0.0917956307530403,0.1544221043586731,0.8593997955322266,0.1558378040790558,0.7384571433067322,0.2092754244804382,0.8690630793571472,0.0409702397882938,0.3095404803752899,0.0985408574342727,0.6586564779281616,0.1118068397045135,0.1904481798410415,0.8269683122634888,0.1136474609375
How does this monument compare to other tombs of the unknown soldier built by the allies after the war?,Different,['similar'],"[""It doesn't"", 'Nothing has been said yet', 'Larger', 'Smaller', 'Larger', 'No', 'Less', 'Unknown soldier', 'This monument is more impressive', 'Larger']",0,-2.6652655592812144,0.7932892396420482,-1.553001669111739,0.0901527342308163,0.3609473705291748,0.0183989740908145,0.0082571841776371,0.0468203425407409,0.0109648136422038,0.0239028818905353,0.002950120717287,0.0187670718878507,0.042269330471754,0.0235284529626369,0.0317019782960414,0.0271162223070859,0.0229919981211423,0.0029204003512859,0.021298598498106,0.0065242140553891,0.013525447808206,0.0048845042474567,0.0022611904423683,0.0061206426471471,0.0045815408229827,0.0086461063474416,0.0070354864001274,0.0015898530837148,0.0385198071599006,0.09716796875
Is this plant a native or invasive species?,Invasive,['native'],"['Native', 'Invasive', 'Invasive', 'Invasive', 'Native', 'Native', 'Invasive', 'Invasive', 'Invasive', 'Invasive']",0,-0.0434251492578737,0.9588187483338124,-0.2649224035034422,0.1266400776821877,0.9207816123962402,0.0152967618778347,0.4176818132400512,0.1061018258333206,0.6722961068153381,0.2920887768268585,0.6667180061340332,0.3903704285621643,0.0354310646653175,0.434547483921051,0.1721987724304199,0.6319689750671387,0.4247619211673736,0.0066637932322919,0.0886507928371429,0.0159342046827077,0.1684140264987945,0.095375008881092,0.0641825944185257,0.0023626664187759,0.0277914870530366,0.0060153105296194,0.0224934667348861,0.0028946921229362,0.0506157204508781,0.284912109375
What kind of animal is this bird?,Crow,['bird'],"['Crow', 'Crow', 'Corvid', 'Crow', 'crow', 'Crow', 'Crow', 'Black', 'Crow', 'Crow']",0,-1.8976517620908455,0.9908713888600008,-0.9531650701188482,0.2137456013193359,0.8984951972961426,0.1531711667776107,0.0688322335481643,0.1579023003578186,0.2021407485008239,0.2257227301597595,0.108811505138874,0.2445038408041,0.0782643631100654,0.2768607437610626,0.0473902896046638,0.300024926662445,0.1453830897808075,0.0014380881329998,0.0154204601421952,0.0231317076832056,0.0040873982943594,0.0420533195137977,0.0067154057323932,0.0028547174297273,0.0567645207047462,0.001812761533074,0.2058002054691314,0.0021413012873381,0.0262941736727952,0.79296875
How is this bird on land?,Flies,['gregarious'],"[""It doesn't have legs"", 'Not', 'Cannot', 'It is not', 'On land', 'Walk', 'No', 'Flying', 'Stepping', 'Walk']",0,-4.145477912236292,0.9792676159389728,-1.6501704248145137,0.1003764034244754,0.0463672168552875,0.0032756575383245,0.0124978013336658,0.0051541728898882,0.0059251934289932,0.001834631897509,0.0023905434645712,0.0016398628940805,0.006355591583997,0.0024609249085187,0.0046210945583879,0.0040880544111132,0.0062632574699819,0.0006162560894154,0.0046613509766757,0.0005659009912051,0.005892785731703,0.001037661335431,0.0011381485965102,0.0008463127887807,0.0034776420798152,0.0015946179628372,0.0017353020375594,0.0007751520024612,0.0041573434136807,0.197998046875
What is the nickname given to the members of the top gallery of this opera house?,Opera aviators,['the gods'],"['Royalty', 'Swan', 'ARIANNA', 'Opera aviv', 'Opera commission', 'MONGER', 'Directors', 'OPERNIAN', 'Big names', 'Mayors']",0,-7.36161757710853,0.8656391792539642,-2.4009585041583827,0.1803437323390992,0.0169020872563123,0.0020706364884972,0.0010869654361158,0.0063800299540162,0.0022667902521789,0.0009035471011884,0.0014037798391655,0.0006716486532241,0.0007912128930911,0.0007016790914349,0.00241533620283,0.0006919861771166,0.0008587938500568,0.0038418411277234,0.002306951675564,0.0014243135228753,0.003353098174557,0.0117096183821558,0.0049215299077332,0.0009093335829675,0.0019059759797528,0.0024067172780632,0.000853665289469,0.0008787265978753,0.0007145010749809,0.011383056640625
What is it called when this bird kills their own young?,Parasite,['Siblicide'],"['Parasite', 'Parasite', 'Eat', 'Parental care', 'Feed', 'Parental care', 'Sacrifice', 'Parental instinct', 'Parasitic', 'Parental neglect']",0,-6.85490208243461,0.9598141327348096,-0.990216201932635,0.0534137273271663,0.0358764231204986,0.0080224750563502,0.0018664888339117,0.0100727649405598,0.0074082156643271,0.0240244660526514,0.0042549585923552,0.0006601872737519,0.0031468346714973,0.0013466399395838,0.0075671826489269,0.0021550375968217,0.0085716843605041,0.0016932961298152,0.0060382536612451,0.0075072832405567,0.0197515971958637,0.0100725404918193,0.0013654790818691,0.0010276125976815,0.0089777465909719,0.0029775623697787,0.0014445693232119,0.0008124011219479,0.0197725165635347,0.103515625
What symbiotic process does this plant have?,Pollination,['nitrogen fixation'],"['Photosynthesis', 'Honey making', 'Photosynthesis', 'Pollination', 'Photosynthesis', 'Pollinate', 'Pollination', 'Absorption', 'Pollinate', 'Pollination']",0,-4.929478490007161,0.9797309410895432,-0.7233360033226199,0.1895531275097779,0.676695704460144,0.0288505535572767,0.020926984027028,0.0320330820977687,0.0384594723582267,0.1906700283288955,0.1700895279645919,0.0027248270343989,0.0065939151681959,0.0071398238651454,0.008827406913042,0.0433674715459346,0.0159962326288223,0.0324046276509761,0.1065950319170951,0.1184451282024383,0.0936569944024086,0.3563013076782226,0.0596757046878337,0.0016781226731836,0.0200567226856946,0.0042060823179781,0.0171385612338781,0.0024798195809125,0.155582308769226,0.77587890625
Who found this plant?,Scientist,['Dr Augustine Henry'],"['No one', 'Darwin', 'God', 'Plants', 'Nature', 'Human', 'Explorer', 'Native', 'Man', 'No one']",0,-6.931343996177324,0.9450489492445412,-1.8485190433682877,0.1168943930848984,0.4443736374378204,0.0021084814798086,0.0187500454485416,0.0051952055655419,0.0075369365513324,0.0321271978318691,0.0163299534469842,0.0062396833673119,0.05125318095088,0.0116012105718255,0.0388483256101608,0.0078723523765802,0.0237305089831352,0.0007265349267981,0.0139915961772203,0.0007232397329062,0.0197993069887161,0.0095715513452887,0.0036668761167675,0.0010800955351442,0.0056422399356961,0.0049743405543267,0.0094040697440505,0.0010405395878478,0.0147046763449907,0.04345703125
Who described this bird in 1758?,Linnaeus,['Linnaeus'],"['Linnaeus', 'Linnaeus', 'John audubon', 'Linnaeus', 'Linnaeus', 'Linnaeus', 'John updike', 'Linnaeus', 'Linnae', 'Linnaeus']",1,-3.162102773516374,0.9794170517196016,-0.562239465439634,0.1244334337174405,0.9796355962753296,0.8384023904800415,0.0669800341129303,0.4703297317028045,0.120031900703907,0.3814179003238678,0.2048513293266296,0.0494368039071559,0.0715173259377479,0.0213698651641607,0.0624290257692337,0.1030199602246284,0.0840806066989898,0.0920330807566642,0.529585063457489,0.3281292617321014,0.3492301404476166,0.6793875098228455,0.312969833612442,0.0289692990481853,0.1978540420532226,0.216897651553154,0.287790298461914,0.0316285379230976,0.4899848997592926,0.05377197265625
"Along with beta-carotene, what carotenoid is prominent in this plant's yellow skin?",Lutein,['lutein'],"['Beta carotene', 'Lutein', 'Zeaxanthin', 'Lycopene', 'Zea', 'Lutein', 'Lutein', 'Lutein', 'Beta carotene', 'Lutein']",1,-3.959831027038711,0.9836405425293836,-0.5284393412152227,0.1456195598664827,0.6652488112449646,0.5201115012168884,0.3154870271682739,0.3932282030582428,0.5028864741325378,0.1521718204021453,0.336624264717102,0.0091862175613641,0.1284750252962112,0.0404760017991066,0.410821259021759,0.4166094660758972,0.1118782237172126,0.0255746282637119,0.3298448026180267,0.0458080805838108,0.3620784878730774,0.1272283792495727,0.047815702855587,0.0657087713479995,0.0203943438827991,0.0316233150660991,0.1418351680040359,0.0075614661909639,0.6147304773330688,0.06817626953125
"Along with savanna, forest edge, pastures with scattered trees, and urban and suburban gardens, what habitat does this bird inhabit?",Forest,['open woodland'],"['Forest', 'Orchard', 'Forest', 'Suburban', 'Forest', 'Forest', 'Forest', 'Woods', 'Forest', 'Forest']",0,-3.182046583015558,0.991930319114842,-0.6513351070384183,0.3165131072953377,0.8434942960739136,0.0791535824537277,0.0267874430865049,0.1257961392402649,0.0716824829578399,0.0362698249518871,0.2618917822837829,0.0351660326123237,0.1486959308385849,0.0816112905740737,0.4165790975093841,0.1053627803921699,0.1513428688049316,0.0481488220393657,0.0079286117106676,0.020468620583415,0.0162696056067943,0.0172960255295038,0.004130620509386,0.0226775929331779,0.016895679756999,0.0354439318180084,0.0055034928955137,0.0480156056582927,0.1781876981258392,0.216064453125
What is the white-flowered form of this plant?,Orchid,['P. meadia f. album'],"['Daphne', 'Puffs', 'Lilac', 'Carnation', 'Onions', 'Trillium', 'Calla lily', 'Daffodil', 'Tulip', 'Flower']",0,-8.732213112210056,0.9543231533847758,-1.472225810647942,0.2979178504832065,0.7005665302276611,0.0217697657644748,0.0051692756824195,0.024160174652934,0.004999192431569,0.0189893245697021,0.0102486163377761,0.0025938989128917,0.017850762233138,0.0052154450677335,0.0408083572983741,0.0370294786989688,0.0092146527022123,0.0039678085595369,0.0193634312599897,0.0018211769638583,0.0138039635494351,0.0601344108581543,0.0080436812713742,0.0019185234559699,0.0009803412249311,0.0059292339719831,0.0094114327803254,0.0009473495883867,0.0234152935445308,0.197021484375
Is there an immediate threat to this insect's survival?,No,['no'],"['No', 'Yes', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']",1,-1.897366596101028,0.9363219495634632,-0.1723989479418378,0.1296432605788903,0.3856629133224487,0.1486013084650039,0.00829638261348,0.0195571389049291,0.010721543803811,0.0858323723077774,0.0022938561160117,0.0011699615279212,0.0015048059867694,0.0014033628394827,0.0068766251206398,0.0033440382685512,0.0080225775018334,0.042750746011734,0.2137149572372436,0.0058199325576424,0.1233210861682891,0.0078350957483053,0.1455261707305908,0.0011526747839525,0.0037681104149669,0.0010176372015848,0.0387125350534915,0.000993477879092,0.2251501977443695,0.07659912109375
On what page in 2008 did holden write about this castle?,1,['143'],"['2', '2', '1', '2', '1', '6', '27', '29', '125', 'Holden wrote about the castle on page 38 of 2008.']",0,-6.674804439186577,0.9641590354574224,-1.010223132801475,0.0692576358507948,0.3219530582427978,0.0095048397779464,0.001166209578514,0.011559740640223,0.014227814041078,0.0205738339573144,0.0060376785695552,0.0020660392474383,0.0222535580396652,0.0050376644358038,0.0309505630284547,0.0131309377029538,0.0184479542076587,0.0077818757854402,0.0227703154087066,0.017979834228754,0.0295684468001127,0.0171910114586353,0.0016480701742693,0.0029728326480835,0.0408993773162364,0.0052107023075222,0.0060836086049675,0.0036156473215669,0.0276236161589622,0.0841064453125
"In addition to being a conference venue for the evangelical church of the church province of saxony, what is the pastoral function of this abbey?",Prayer,['centre'],"['Prayer', 'Educate', 'Pray', 'Host', 'Provide sanctuary', 'Provide shelter', 'Church', 'Evangelical church', 'Shelter', 'Pastoral']",0,-3.958045531071917,0.9897607287237136,-1.4835321807399549,0.177028363674121,0.2214907258749008,0.0039563956670463,0.0025037655141204,0.006894102320075,0.0026989728212356,0.0009035849943757,0.0016690825577825,0.0011779194464907,0.0038220048882067,0.0014191577211022,0.0155381308868527,0.0010641802800819,0.0046173017472028,0.0012422263389453,0.0047339061275124,0.0014289600076153,0.0172807537019252,0.0011278570163995,0.0032502782996743,0.0015892741503193,0.0042810230515897,0.0049203317612409,0.0043628993444144,0.0009531984687782,0.0034384881146252,0.0443115234375
What part of this plant is susceptible to attack by various species of ganoderma fungi?,Leaves,['roots'],"['Bark', 'Branches', 'Root', 'Branch', 'Trunk', 'Bark', 'Shoot', 'Trunk', 'Stem', 'Bark']",0,-6.84135195275576,0.9307381073985976,-1.1080941960487205,0.1502420208951644,0.3723582923412323,0.0897064879536628,0.0032779749017208,0.0449296794831752,0.0061037293635308,0.0261471290141344,0.0045740073546767,0.0156099954620003,0.0296449214220047,0.0245887674391269,0.0460442379117012,0.0447800159454345,0.046352420002222,0.0028876101132482,0.2228194326162338,0.003296892857179,0.0656241029500961,0.0182068943977355,0.0198815912008285,0.0025931380223482,0.0088490154594182,0.0038048194255679,0.0190978199243545,0.0011457424843683,0.1331828981637954,0.2020263671875
To what is this plant toxic?,Human,['animals'],"['No', 'Human', 'Puffs', 'Poison', 'Stomach', 'Humans', 'Dog', 'No', 'Poison', 'Human']",0,-5.260515214145795,0.9760751493560124,-1.566000187569686,0.146189498709299,0.5863763093948364,0.0097405696287751,0.0021581600885838,0.019741142168641,0.0043968325480818,0.0030902710277587,0.0035820449702441,0.0731698349118232,0.081718236207962,0.0881148427724838,0.2154199481010437,0.0253135301172733,0.0256533529609441,0.0012240298092365,0.0035001838114112,0.0012997888261452,0.0051995548419654,0.0006771057960577,0.0019420700846239,0.0024176444858312,0.0198428314179182,0.0075769261457026,0.0020842042285948,0.0192712191492319,0.0205191075801849,0.032012939453125
Which direction was the cream of barley mill located on the creek from this zoo?,Left,['south'],"['East', 'Right', 'Right', 'Right', 'Left', 'Left', 'Left', 'Left', 'Left', 'North']",0,-4.927643100804161,0.97077254538,-0.7600583185092546,0.1021564313333943,0.3441489636898041,0.0401262193918228,0.0127658862620592,0.0744093805551529,0.0707992613315582,0.0334914661943912,0.0684291198849678,0.0686585009098053,0.1982316374778747,0.0927502885460853,0.4923633337020874,0.1063382029533386,0.1282760798931121,0.0015807270538061,0.1234828978776931,0.0026270910166203,0.1395419687032699,0.0606930442154407,0.0277482308447361,0.0019836702849715,0.0185756776481866,0.0154622886329889,0.0223853345960378,0.0085729081183671,0.5235753059387207,0.07861328125
In what city is this temple unique?,London,['Wilmington'],"['Mumbai', 'London', 'Mumbai', 'Chicago', 'London', 'Chicago', 'Chicago', 'MONTREAL', 'None', 'London']",0,-6.060553009406267,0.9427445150079984,-1.2709458105945184,0.2293155560374691,0.7751657962799072,0.1104920282959938,0.0932701453566551,0.0443024970591068,0.1059560030698776,0.0399781167507171,0.0557995401322841,0.0491348206996917,0.1054579094052314,0.1359762102365493,0.0570612624287605,0.1503676027059555,0.0980251133441925,0.0020617514383047,0.0152704110369086,0.0063787302933633,0.0255073867738246,0.0010039968183264,0.0030910847708582,0.0249080713838338,0.1365875005722046,0.0548115633428096,0.0021401492413133,0.0807512179017067,0.3469074666500091,0.155517578125
What is this shrine in aachen cathedral?,Gold,['a reliquary'],"['Figure', 'Shrine', 'Religion', 'Pray', 'Church', 'Sculptures', 'Statues', 'Germany', 'Bronze', 'Gold statue']",0,-4.0416688486595405,0.917259603339482,-1.86911496552435,0.2779612850220598,0.8467026352882385,0.0289654713124036,0.00251589063555,0.0614535771310329,0.0042008133605122,0.0169445071369409,0.0033081462606787,0.0590842776000499,0.1285030394792556,0.094727337360382,0.4668436050415039,0.0599109046161174,0.0686122626066207,0.0048309089615941,0.0086089400574564,0.0808624625205993,0.020483985543251,0.010135343298316,0.0014679764863103,0.0227790232747793,0.2082066237926483,0.0239529646933078,0.0105406884104013,0.0047683790326118,0.0292841531336307,0.08349609375
Is this sea slug a rare or abundant aeolid?,Rare,['abundant'],"['Rare', 'Rare', 'Abundant', 'Rare', 'Rare', 'Rare', 'Abundant', 'Rare', 'Rare', 'Rare']",0,-2.529822128134702,0.9688487882793628,-0.1535220698802732,0.2284215394097245,0.8607821464538574,0.5997769236564636,0.224229022860527,0.6474484801292419,0.2767052948474884,0.367399513721466,0.386054515838623,0.8709707260131836,0.2480433285236358,0.8243330717086792,0.5676827430725098,0.8104428052902222,0.2770514786243438,0.0084042306989431,0.45024174451828,0.0030960007570683,0.1977151483297348,0.5571564435958862,0.0472623370587825,0.0113956099376082,0.1207074001431465,0.0124128265306353,0.1429605036973953,0.0048923902213573,0.2783336341381073,0.102294921875
What was painted over at this monastery in the 1970s and 1980s?,Roof,['Georgian inscriptions'],"['Ceiling', 'Roof', 'Cross', 'Windows', 'Cross', 'Roof', 'Roof', 'Mural', 'Roof', 'Birds']",0,-6.608837594752371,0.963453122833355,-1.0607172997435554,0.0974783477499485,0.4391542077064514,0.0232215393334627,0.0015306291170418,0.0349123775959014,0.0045332727022469,0.0279427133500576,0.0035845716483891,0.0073667946271598,0.0613683685660362,0.0218790639191865,0.0633653104305267,0.0329689905047416,0.0319012030959129,0.0014642842579632,0.0148460222408175,0.0014059799723327,0.147825002670288,0.0066654575057327,0.02282583899796,0.0034623390529304,0.0910411551594734,0.0165631305426359,0.0500095821917057,0.0056892102584242,0.2592754364013672,0.3134765625
What is the name of the rattling sound made by this bird?,Rattle,['schnuur'],"['Rustle', 'Puffs', 'Toll', 'Stammer', 'Drum', 'Chirp', 'Rattle', 'Bird call', 'Clack', 'Rattled']",0,-8.115326547788102,0.9904103514760474,-1.6266692204730735,0.1113237673913057,0.6960680484771729,0.0088990190997719,0.0174998734146356,0.0482228584587574,0.1426489353179931,0.1146345287561416,0.0246155485510826,0.0084976237267255,0.002636922057718,0.0075509282760322,0.0030404357239603,0.0142350466921925,0.0248090531677007,0.50482577085495,0.1027701050043106,0.0842204615473747,0.0404420495033264,0.6380971074104309,0.0127083957195281,0.0017020109808072,0.0160539094358682,0.0561806559562683,0.0569230839610099,0.0811275169253349,0.0740886628627777,0.0562744140625
The facade of this building speaks of strong neoclassical what?,Influence,['influence'],"['Pillar', 'Painted', 'Eas', 'Architecture', 'Influence', 'Architecture', 'Trends', 'Architecture', 'Influence', 'Ornament']",1,-2.522268824896381,0.9369507947604092,-1.6360792521445546,0.0878925155713361,0.4749889969825744,0.0124521274119615,0.0555352941155433,0.0535096153616905,0.0353747531771659,0.0833140388131141,0.0625337287783622,0.0047433716244995,0.0351277515292167,0.00462759565562,0.0102677159011363,0.0023876260966062,0.0304995719343423,0.0014049587771296,0.0501248948276042,0.0014525279402732,0.0457305423915386,0.0017344474326819,0.0079595511779189,0.0009368280298076,0.0008428820292465,0.0012607253156602,0.0008553910884074,0.0007903700461611,0.0239170156419277,0.2137451171875
What part of this plant does bees feed on to make gallberry honey?,Flower,['flowers'],"['Berry', 'Flower', 'Flower', 'Flower', 'Strawberry', 'Flower', 'Pollen', 'Stamens', 'Pollen', 'Galls']",0,-6.608837594752373,0.9784909173428608,-0.9281620404372612,0.2601024499005987,0.5350730419158936,0.0368806198239326,0.0799352675676345,0.0438157618045806,0.1616163998842239,0.1848866790533065,0.05359498411417,0.0099941808730363,0.0645879879593849,0.0233136769384145,0.107397086918354,0.1269433051347732,0.1383693516254425,0.0013975903857499,0.0835914760828018,0.0106690675020217,0.095547467470169,0.0081152571365237,0.0072289644740521,0.0018851937493309,0.0255543813109397,0.0103559857234358,0.0175479538738727,0.0011575596872717,0.1958768516778946,0.08489990234375
"Other than the 2 main minarets, what size are the other minarets at this mosque?",Small,['smaller'],"['Small', 'Small', 'Small', 'Medium', 'Small', 'Large', 'Smaller', 'Large', 'Small', 'Short']",0,-3.749394684946745,0.9681394420353232,-0.8002185899027001,0.143361937846848,0.7123103141784668,0.8830636739730835,0.7497429847717285,0.5644691586494446,0.6004176735877991,0.4968926906585693,0.4132307767868042,0.2296274900436401,0.1963073164224624,0.2665194571018219,0.4781529307365417,0.393783301115036,0.3585597276687622,0.1147896721959114,0.0404748320579528,0.0083637069910764,0.2634594142436981,0.213588461279869,0.0348797366023063,0.0035917230416089,0.002124746562913,0.0097055798396468,0.0036168843507766,0.0119511280208826,0.3993650674819946,0.01458740234375
When was the first major excavation of this priory carried out?,1840,['1865–1867'],"['2000', '1852', '1756', '1900', '1892', '1316', '1600', '1915', '1950', '1836']",0,-9.48683298050514,0.9742449392388268,-1.0325430091121237,0.101758161151374,0.019583061337471,0.0019294718513265,0.0018789529567584,0.0024687014520168,0.0079722646623849,0.0050568687729537,0.0041246204636991,0.0007235151715576,0.0013267479371279,0.0007369613740593,0.0017323632491752,0.000761661096476,0.0055137197487056,0.0020129776094108,0.0284413546323776,0.000937771575991,0.0129199139773845,0.0058387094177305,0.0022793705575168,0.001208302215673,0.0008506681770086,0.001726628281176,0.0008942559943534,0.0014123969012871,0.0015315061900764,0.03485107421875
Which gender of this bird has a teal-like whistle?,Male,['male'],"['Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male']",1,-3.8857805861880484e-16,0.9860374196648288,-0.1091558678308501,0.2675739305347497,0.6933426260948181,0.5739553570747375,0.4431594610214233,0.455745667219162,0.6986971497535706,0.4894062280654907,0.6942766904830933,0.4705376029014587,0.1434937119483947,0.4813235700130462,0.319008857011795,0.5612744688987732,0.386104553937912,0.2186939865350723,0.2341203242540359,0.0274713076651096,0.2870754897594452,0.5313979387283325,0.1841764003038406,0.014527247287333,0.0633702799677848,0.012030566111207,0.2025871723890304,0.0686465799808502,0.570105791091919,0.0908203125
