question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_infoseek_bm25_base_no_context,llava_infoseek_bm25_base_with_context,llava_infoseek_bm25_no_p_prime,llava_infoseek_bm25_no_p_q_i,llava_infoseek_bm25_no_p_q_c,llava_infoseek_bm25_no_p_q
What is the basin country to the lake?,Switzerland,['Switzerland'],[],1,"Lucerne basin, 38 miles (61 km) long with an average depth of 1,148 feet (350 m), is by far the larger of the two basins. It is in this part of the lake that the maximum depth of 1,486 feet (453 m) is found. Lucerne basin contains 92% of the water in Lake Chelan and 74% of the surface area, leaving Wapato with only 8% of the total volume of water and 26% of the surface area. The upper basin of Lake Chelan is surrounded by mountainous terrain, resulting in few beaches along the shoreline. Approximately 50 miles (80 km) of the shoreline of this basin are in National Forest lands, and 12 miles (19 km) in National Park lands.",0.9181321263313293,0.8229792714118958,0.1705334633588791,0.01712660677731037,0.0392627976834774,0.11147675663232803,0.06034763529896736
What is the closest upper taxonomy of this insect?,Lygaeidae,['Jadera'],[],0,"Lygaeidae are oval or elongate in body shape and have four-segmented antennae. Lygaeidae can be distinguished from Miridae (plant bugs) by the presence of ocelli, or simple eyes. They are distinguished from Coreidae (squash bugs) by the number of veins in the membrane of the front wings, as Lygaeidae have only four or five veins.",0.4554899036884308,0.0006651750300079584,0.04725922271609306,0.0028354846872389317,0.011839445680379868,0.012201124802231789,0.015133954584598541
Who is the owner of this island?,Castle stalker,['Kintail'],[],0,Caerlaverock Castle Castle Stalker Eilean Donan,0.13287986814975739,0.0011039564851671457,0.0168839693069458,0.0007910953718237579,0.0029812210705131292,0.006009104195982218,0.008621239103376865
What is the closest parent taxonomy of this bird?,Duck,['Bucephala'],[],0,"Waterfowl present in the region include the American black duck (Anas rubripes), mallard (Anas platyrhynchos), green-winged teal (Anas crecca), ring-necked duck (Aythya collaris), common merganser (Mergus merganser), hooded merganser (Lophodytes cucullatus), common goldeneye (Bucephala clangula), bufflehead (Bucephala albeola), common loon (Gavia immer), Canada goose (Branta canadensis), bald eagle (Haliaeetus leucocephalus).",0.45481401681900024,0.0005868090083822608,0.0502314567565918,0.001729651354253292,0.0015527730574831367,0.0023337057791650295,0.0020952466875314713
Which city or region does this building locate in?,New york,['Moscow'],[],0,"Location 15 East 97th Street, Manhattan  New York City Country United States Denomination Russian Orthodox Church  Architectural type Moscow Baroque Architect John Bergesen Contractor John Downey and Son Built 1902 Founder Saint Tikhon (Belavin)  Alexander Hotovitzky New York City Landmark Phone number  (877) 431-7348 Website  ruschurchusa.org  St. Nicholas Russian Orthodox Cathedral (Свято-Николаевский собор РПЦ в Нью-Йорке) is located in the Upper East Side of Manhattan, New York City and is the administrative center of the Russian Orthodox Church in North America.",0.9012454748153687,0.0006920870509929955,0.12646974623203278,0.02817155048251152,0.08620277792215347,0.07228932529687881,0.07703540474176407
Who is the architect of this building?,Nicolai eigtved,['Nicolai Eigtved'],[],1,"The monarch has the use of the four palaces at Amalienborg in Copenhagen as a residence and work palace. Currently, the Queen herself resides in Christian IX's Palace and the Crown Prince in Frederik VIII's Palace. Christian VIII's Palace has apartments for other members of the royal family, whereas Christian VII's Palace is used for official events and to accommodate guests. Amalienborg was originally built in the 1750s by architect Nicolai Eigtved for four noble families; however, when Christiansborg Palace burned in 1794, the royal family bought the palaces and moved in. The state rooms of Christian VIII's Palace and Christian VII's Palace may be visited by the public on guided tours.",0.8093888759613037,0.42935818433761597,0.7433439493179321,0.056832075119018555,0.2059813290834427,0.38208314776420593,0.1560569405555725
What is the architectural style of this building?,Turkish,['historicist architecture'],[],0,"Mahboob Chowk Clock Tower is a five-storied architectural clock tower which was built in 1892 by Asman Jah, Prime Minister of Hyderabad. Named after the 6th Nizam of Hyderabad - (Mir Mahboob Ali Khan), the Mahboob Chowk area is considered to be an important part architectural heritage of Hyderabad. The clock tower is erected in the midst of the small garden; it has four large clocks on its sides which enable the time to be seen from any direction. The clock tower is designed in the Turkish style. The tower is located west of the Charminar, not far from Laad Bazaar.",0.9505982995033264,0.0007861842168495059,0.17764416337013245,0.023175572976469994,0.025243528187274933,0.07402162998914719,0.04016811400651932
Which body of water is this place located in or next to?,River,['Seine'],[],0,"The Hillsboro wireless tower was a wireless telegraph station south of Hillsboro, Oregon, United States. Located adjacent to what is now Meriwether National Golf Club, at the time it was the second tallest steel tower in the world after France’s Eiffel Tower. The tower was constructed in 1921 and was torn down in 1952.",0.9078629016876221,0.0006447429186664522,0.0016901874914765358,0.01793355494737625,0.0016765184700489044,0.003258202224969864,0.0022936139721423388
What equipment or engine is used by this item to provide power?,Engine,['magnet'],[],0,"An alternator is an electrical generator that converts mechanical energy to electrical energy in the form of alternating current. For reasons of cost and simplicity, most alternators use a rotating magnetic field with a stationary armature. Occasionally, a linear alternator or a rotating armature with a stationary magnetic field is used. In principle, any AC electrical generator can be called an alternator, but usually the term refers to small rotating machines driven by automotive and other internal combustion engines. An alternator that uses a permanent magnet for its magnetic field is called a magneto. Alternators in power stations driven by steam turbines are called turbo-alternators.  Large 50 or 60 Hz three-phase alternators in power plants generate most of the world's electric power, which is distributed by electric power grids.",0.8005995154380798,0.0012151008704677224,0.004583270289003849,0.003448508447036147,0.0022611303720623255,0.0008732615387998521,0.0017431238666176796
Which diocese does this building belong to?,Western north carolina,['Roman Catholic Diocese of Regensburg'],[],0,"St. Matthias Episcopal Church is a parish of the Episcopal Church located at Asheville, Buncombe County, North Carolina, in the Diocese of Western North Carolina. Founded in 1867, St. Matthias believes itself to be the oldest African-American congregation in the city. Its historic church, a one-story, cruciform plan brick building with Gothic Revival design influences, was built in 1894–1896. It was listed on the National Register of Historic Places in 1979.",0.1725340038537979,0.04989633336663246,0.07024389505386353,0.00697356928139925,0.03202686086297035,0.001198938931338489,0.11533189564943314
What is the architectural style of this building?,Ottoman,['Second national architectural movement'],[],0,"The period of Turkish architecture between 1940 and 1950 has been classified by architectural historians as the Second National Architecture Movement. This period is characterized mostly by monumental, symmetrical, cut-stone clad buildings, with great emphasis given to detailing and workmanship in construction. Anıtkabir contains the same characteristics of this period, and is considered by many to be the ultimate monument of the era. In addition, Anıtkabir features Seljuq and Ottoman architectural and ornamentation features. For example, the eaves of the towers and the Hall of Honour are all Seljuq-style sawtooth ornamentation.",0.8161154985427856,0.0006539473542943597,0.01353990938514471,0.006030166521668434,0.0030339371878653765,0.0019690680783241987,0.0034409300424158573
What type of wing is designed for this aircraft?,Tail wing,['low wing'],[],0,"The Airbus A310 is a wide-body aircraft, designed and manufactured by Airbus Industrie, then a consortium of European aerospace manufacturers. Airbus had identified a demand for an aircraft smaller than the A300, the first twin-jet wide-body. On 7 July 1978, the A310 (initially the A300B10) was launched with orders from Swissair and Lufthansa. On 3 April 1982, the first prototype conducted its maiden flight, and the A310 received its type certification on 11 March 1983. Keeping the same eight-abreast cross-section, the A310 is 6.95 m (22.8 ft) shorter than the initial A300 variants, and has a smaller wing, down from 260 to 219 m² (2,800 to 2,360 sq ft). The A310 introduced a two-crew glass cockpit, later adopted for the A300-600 with a common type rating. It was powered by the same General Electric CF6-80 or Pratt & Whitney JT9D then PW4000 turbofan jet engines. It can seat 220 passengers in two classes, or 240 in all-economy, and has a flying range up to 5,150 nmi (9,540 km). It has overwing exits between the two main front and rear door pairs. In April 1983, the aircraft entered revenue service with Swissair, and competed with the Boeing 767-200, introduced six months before.  Its longer range and ETOPS regulations allowed it to be operated on transatlantic flights. Until the last delivery in June 1998, 255 aircraft were produced, as it was succeeded by the larger Airbus A330-200. It was available as a cargo aircraft version, and was also developed into a military variant, the A310 MRTT multi-role transport, then tanker.",0.05102650076150894,0.0006944818305782974,0.03890036419034004,0.006761781871318817,0.005060108378529549,0.0039072223007678986,0.007080038543790579
What is the main food source of this animal?,Meat,['Bison | European hare | fish | mule deer | dog | Sus scrofa | food waste | house cat | roe deer | red fox | carrion | grass | apple'],[],0,"The fossil record indicates the presence of carnassial teeth 50 million years ago, implying that Carnivora family members descend from a common ancestor. The shape and size of sectorial teeth of different carnivorous animals vary depending on diet, illustrated by the comparisons of bear (Ursus) carnassials with those of a leopard (Panthera). Bears, being omnivores, have a flattened, more blunt carnassial pair than leopards. This reflects the bear's diet, as the flattened carnassials are useful both in slicing meat and grinding up vegetation, whereas the leopard's sharp carnassial pairs are more adapted for its hypercarnivorous diet. During the Late Pleistocene – early Holocene a now extinct hypercarnivorous wolf ecomorph existed that was similar in size to a large extant gray wolf but with a shorter, broader palate and with large carnassial teeth relative to its overall skull size. This adaptation allowed the megafaunal wolf to predate and scavenge on Pleistocene megafauna.",0.91109299659729,0.04362085461616516,0.10255485028028488,0.05957961827516556,0.033942848443984985,0.30565616488456726,0.20041674375534058
What country does this aircraft belong to?,England,['United Kingdom'],[],0,July–August 1941 Hawker Hurricane I & IIB August–November 1941 Supermarine Spitfire IIA November 1941-August 1942 Supermarine Spitfire VB March–October 1942 Supermarine Spitfire IXB October 1942-November 1945 Supermarine Spitfire IXE,0.25871512293815613,0.002960528014227748,0.04536014795303345,0.0024963868781924248,0.016248418018221855,0.005022467114031315,0.06322763860225677
What is the closest upper taxonomy of this fish?,Blenny,['Dactylopterus'],[],0,"Andamia expansa is a species of combtooth blenny which is known from a few specimens from the eastern Indian Ocean, with the type being collected in the Andaman Islands. The IUCN rate it as Data Deficient because its taxonomy is unclear. It forms pairs and lays adhesive eggs on the substrates.",0.5660061836242676,0.0006029831129126251,0.013476159423589706,0.004879087675362825,0.001815662020817399,0.0031901891343295574,0.005653685890138149
what is the date this aircraft took the first flight?,1975,['1990 1 10'],[],0,"Flight 901 was a McDonnell Douglas DC-10-30, registered as LN-RKB, named the Haakon Viking, and first flown in testing in 1975. Its McDonnell Douglas construction number was 46871/219. The aircraft was equipped with three General Electric CF6-50C engines. It entered into commercial flight service with Scandinavian Airlines in January 1976.",0.3568391799926758,0.06348644942045212,0.20050987601280212,0.020640870556235313,0.09087124466896057,0.16772183775901794,0.12604662775993347
Who is the founder of the aircraft in the image?,Theodore wells,['Olive Ann Beech | Walter Beech'],[],0,"Theodore Arthur Wells (March 12, 1907 – September 25, 1991) was an American aircraft engineer, co-founder of the Beech Aircraft Corporation, and the lead designer of the Beechcraft Model 17 Staggerwing.  Wells was also an avid Snipe sailboat racer, winning three national championships and two world championships.",0.47730714082717896,0.47832563519477844,0.19084738194942474,0.04764070734381676,0.07395539432764053,0.03138085827231407,0.05069557949900627
"What is the conservation status of this bird? (The status is assigned by the international union for conservation of nature. Choose one among Endangered,Least Concern,Critically Endangered,extinct species,extinct in the wild,Vulnerable,Near Threatened,Data Deficient)",Least concern,['Vulnerable'],[],0,"The common grackle was first described in 1758 by Carl Linnaeus in the tenth edition of Systema Naturae, as Gracula quiscula. It was assigned to the genus Quiscalus by French ornithologist Louis Jean Pierre Vieillot in his 1816 Dictionnaire d'histoire naturelle. Three subspecies are recognized: the Florida grackle (Q. q. quiscula) (Linnaeus 1758), the nominate subspecies the purple grackle (Q. q. stonei) (Chapman, 1935) the bronzed grackle (Q. q. versicolor) (Vieillot, 1816)",0.917426347732544,0.8528437614440918,0.9023272395133972,0.8883475065231323,0.9344945549964905,0.8173113465309143,0.8421253561973572
What country does this bridge belong to?,Ireland,['Argentina'],[],0,"Puente de la Mujer, Buenos Aires, Argentina Samuel Beckett Bridge, Dublin, Ireland Puente de la Unidad, Monterrey, Mexico Puente del Alamillo, Seville, Spain",0.5303892493247986,0.0017354795709252357,0.030287299305200577,0.006129531655460596,0.037392258644104004,0.001048991340212524,0.0076275784522295
In which year did this building officially open?,2004,['1916'],[],0,"Hua Lamphong station (Thai: สถานีหัวลำโพง, RTGS: Sathani Hua Lamphong, [sā.tʰǎː.nīː hǔa̯ lām.pʰōːŋ]) is a rapid transit station on the Blue Line of the Bangkok MRT. It is located underground on Rama IV Road in front of Bangkok railway station, more commonly known locally as ""Hua Lamphong"", on the former location of Hua Lamphong railway station, the origin of Paknam Railway, the first railway line in Thailand. The station provide a direct connection with Bangkok railway station via underground pathway. Hua Lamphong station used to be the origin of the first phase of the MRT Blue Line (Hua Lamphong–Bang Sue) between 2004–2019.",0.3584025502204895,0.0063460227102041245,0.16007745265960693,0.023223740980029106,0.03302712365984917,0.03133748471736908,0.018638819456100464
What is this plant named after?,Saxifraga,['Charles Wilkins Short'],[],0,"Saxifraga adscendens – ascending saxifrage Saxifraga aizoides – Yellow mountain saxifrage, yellow saxifrage Saxifraga aizoon – Aizoon rockfoil Saxifraga algisii Saxifraga anadyrensis Saxifraga androsacea Saxifraga aquatica Saxifraga arachnoidea Saxifraga × arendsii – mossy saxifrage, mossy rockfoil Saxifraga aspera L. – rough saxifrage, stiff-haired saxifrage Saxifraga bicuspidata Saxifraga biflora Saxifraga bronchialis L. – matte saxifrage Saxifraga bryoides L. – mossy saxifrage Saxifraga burseriana L. – AGM Saxifraga caesia – blue green saxifrage Saxifraga callosa Sm. – limestone saxifrage Saxifraga canaliculata Saxifraga carpatica Saxifraga cernua – drooping saxifrage, nodding saxifrage, bulblet saxifrage Saxifraga cervicornis Saxifraga cespitosa – tufted saxifrage Saxifraga ciliata Saxifraga cochlearis Saxifraga columnaris Schmalh. Saxifraga corsica Saxifraga consanguinea W.W.Sm. Saxifraga cotyledon L. – great alpine rockfoil, greater evergreen saxifrage Saxifraga crustata Vest. – crusted-leaved saxifraga, silver saxifrage, encrusted saxifrage Saxifraga cuneifolia – shield-leaved saxifrage, lesser London pride Saxifraga cymbalaria – celandine saxifrage Saxifraga decipiens Saxifraga dinnikii Schmalh. Saxifraga eschscholtzii – cushion saxifrage Saxifraga exarata – furrowed saxifrage Saxifraga flagellaris Willd. ex Sternb. – whiplash saxifrage, spider saxifrage, ""spider plant"" Saxifraga florulenta Saxifraga forbesei Saxifraga fortunei Hook.f. Saxifraga × geum – Robertsoniana saxifrage (S. hirsuta x S. umbrosa) Saxifraga globulifera – Gibraltar saxifrage Saxifraga granulata L. – meadow saxifrage, bulbous saxifrage, fair maids of France (type species) Saxifraga grisebachii - Engleria saxifrage Saxifraga groenlandica Saxifraga hederacea Saxifraga hirculus L. – yellow marsh saxifrage, marsh saxifrage, ""bog saxifrage"" Saxifraga hirsuta – kidney saxifrage Saxifraga hyperborea – pygmy saxifrage Saxifraga hypnoides – mossy saxifrage, Dovedale moss Saxifraga juniperifolia S",0.22703059017658234,0.0008670233655720949,0.12521661818027496,0.004965332802385092,0.019664037972688675,0.016004137694835663,0.020035840570926666
Which city or region does this place locate in?,Kyoto,['Miyazu'],[],0,"The Amanohashidate Cable Car (天橋立ケーブルカー, Amanohashidate Kēburukā) is Japanese funicular line in Miyazu, Kyōto. The line is also called Amanohashidate Cable Railway (天橋立鋼索鉄道, Amanohashidate Kōsaku Tetsudō) or Kasamatsu Cable (傘松ケーブル, Kasamatsu Kēburu), but it does not have any official name. This is the only funicular line Tango Kairiku Kōtsū (丹後海陸交通, ""Tango Sea and Land Transport"") operates, while it also operates buses and ships. The company is abbreviated as Tankai (丹海). The line opened in 1927 as a route to Nariai-ji temple, with a scenic view of Amanohashidate. A chairlift runs along the line as well.",0.3971327543258667,0.16450238227844238,0.25527215003967285,0.20617346465587616,0.07363700121641159,0.13842102885246277,0.22177782654762268
how many day is the egg incubation period of this bird?,12,['16'],[],0,"The scissor-tailed flycatcher (Tyrannus forficatus), also known as the Texas bird-of-paradise and swallow-tailed flycatcher, is a long-tailed bird of the genus Tyrannus, whose members are collectively referred to as kingbirds. The kingbirds are a group of large insectivorous (insect-eating) birds in the tyrant flycatcher (Tyrannidae) family. The scissor-tailed flycatcher is found in North and Central America.",0.14979153871536255,0.26977479457855225,0.15266306698322296,0.05633535981178284,0.07463880628347397,0.025246260687708855,0.03417030721902847
which notable activity has been held at the building presented in the image?,New year's concert,['reconstruction'],[],0,"The Vienna New Year's Concert (Neujahrskonzert der Wiener Philharmoniker) is an annual concert of classical music performed by the Vienna Philharmonic on the morning of New Year's Day in Vienna, Austria. The concert occurs at the Musikverein at 11:15. The orchestra performs the same concert programme on 30 December, 31 December, and 1 January but only the last concert is regularly broadcast on radio and television.",0.18571129441261292,0.00851507019251585,0.016780132427811623,0.002878672443330288,0.00876662414520979,0.0009325791615992785,0.03849262744188309
Which (geo)physical feature is the building located in or on?,Hill,['Mount Aragats'],[],0,"The ruins of Elmstein Castle, above Elmstein on the southwestern edge of the 458-metre (1,503 ft) high castle hill, is privately owned and can only be viewed from the outside.  In the hamlet of Breitenstein are the ruins of Breitenstein Castle; just over 1 kilometre (0.6 mi) down the Speyerbach from the hamlet of Erfenstein and on the left are the ruins of Erfenstein Castle, on the right those of Spangenberg Castle.",0.9222681522369385,0.0006216084584593773,0.08097141981124878,0.006213717628270388,0.011372999288141727,0.01088409312069416,0.004386384971439838
What is the country of origin of this vehicle?,Usa,['United States of America'],[],0,Armadillo Aerospace Blue Origin Blue Origin New Shepard Bristol Spaceplanes Interorbital Systems Kankoh-maru List of NASA cancellations Lunar Lander Challenge Masten Space Systems McDonnell Douglas DC-X Quad (rocket) Reusable Vehicle Testing program by JAXA Skylon (spacecraft) Space Shuttle retirement Zarya,0.7592325210571289,0.0033670382108539343,0.01047657709568739,0.010748372413218021,0.001517016557045281,0.0008747410611249506,0.002020800719037652
how many metre is the wingspan of this bird?,27.6,['0.7'],[],0,"Adults are similar in appearance to the common goldeneye. On average, adult males are 19.2 in (49 cm) long and weigh 2.13 lb (970 g); females are typically 17 in (43 cm) long and weigh 1.31 lb (590 g). The Barrow's goldeneye has a wingspan of 27.6-28.7 in (70-73 cm). Adult males have a dark head with a purplish gloss and a white crescent at the front of the face. Adult females have a mostly yellow bill. The male Barrow's goldeneye differs from the male common goldeneye in the fact that the common goldeneye has a round white patches on the face, less black on the back of the bird, a greenish gloss, and a larger bill. For the females, the common goldeneye has a less rounded head, and a bill in which only the tip is yellow.",0.09262842684984207,0.013693997636437416,0.04057134687900543,0.002255183644592762,0.012544701807200909,0.0064908708445727825,0.0057284897193312645
Who commissioned this building?,Willer,['Toshiba'],[],0,Osaka Main Office; at Umeda Sky Building Tokyo Main Office; at Shinagawa Intercity Building WILLER Express Cafe; at Umeda Sky Building,0.05246533825993538,0.0006324490532279015,0.0069585079327225685,0.0008115507080219686,0.0028901167679578066,0.0015780209796503186,0.002062492072582245
Which historic county does this island belong to?,Jefferson,['Shetland Islands'],[],0,"Rock Island Light is a lighthouse on Rock Island in the Saint Lawrence River in Jefferson County, New York, United States. The island is owned by the New York State Office of Parks, Recreation and Historic Preservation and operated as Rock Island Lighthouse State Park. The lighthouse was listed on the National Register of Historic Places in November 1978.",0.9430959224700928,0.857230544090271,0.07128892838954926,0.004055050201714039,0.00781395472586155,0.0013594260672107339,0.007924599573016167
Which geographic area is this plant found?,South america,['Brazil'],[],0,"ACA works with castanheiros (Brazil nut harvesters or producers) in the southwestern Amazon to both ensure that local and indigenous populations have a sustainable source of income and provide an incentive to conserve native forests. Land areas that contain castanhais, or Brazil nut forests, range from several hundred to several thousand acres in size and are given in concession (territory) to local families for the nut collecting, also known as extraction. This extractive activity represents more than half the yearly income for thousands of families in these areas, and so far has politically justified the protection of the Brazil nut concession areas for extractive purposes. ACA's program offers technical support to castanheiros, helping them map their trees, redesign extractive trails, and earn more by teaching more efficient gathering techniques. Through its partner in Peru, La Asociación para la Conservación de la Cuenca Amazoncia (ACCA), ACA has helped to increase the number of Brazil nut producers in the department of Madre de Dios, Peru who have contracts and formal management plans to extract this sustainable resource.  In 2006, ACCA assisted 93 small-scale producers gain government approval for Brazil nut extraction in 80,598 acres (326 km²) of forest. The organization worked with these producers to map their stands, develop forest management plans, and win 40-year concession contracts with the Peruvian National Institute for Natural Resources (INRENA). Producers were also trained in sustainable forest management through workshops, meetings, and technical assistance.",0.6844097971916199,0.0012017384869977832,0.05592546612024307,0.04343920946121216,0.018476540222764015,0.1076829731464386,0.1258784979581833
What is the height of this mountain in terms of metre above sea level?,650,['1379'],[],0,"Uetliberg is a railway station in Switzerland, situated near to the summit of the Uetliberg mountain. The station is the terminus of the Uetliberg line, which is operated by the Sihltal Zürich Uetliberg Bahn (SZU). It is located within the municipality of Stallikon, although the adjacent mountain-top is divided between Stallikon and the city of Zürich. The station dates back to 1875, when the Uetlibergbahn-Gesellschaft opened its line from Bahnhof Selnau in Zürich to the summit of the Uetliberg mountain. The line was electrified using the direct current system in 1923. The station is served by the following passenger trains: The station lies some 650 m (2,130 ft) from, and 56 m (184 ft) below, the summit of the Uetliberg, to which it is linked by a footpath. It has two terminal tracks, and a substantial station building, including a restaurant.",0.058872513473033905,0.0016396396094933152,0.09046118706464767,0.012206969782710075,0.007645240984857082,0.09109031409025192,0.022118471562862396
What country does this facility belong to?,Bosnia,['Germany'],[],0,"Blidinje Lake (Bosnian: Blidinje jezero), is alpine lake located in Blidinje Nature Park, on karstic Blidinje plateau, Bosnia and Herzegovina, between Jablanica, Tomislavgrad and Posušje, and is largest of its kind in the country. The lake is most important hydrogeological feature of the park and indeed entire Dinaric Alps karst within Bosnia and Hezegovina.",0.9644383788108826,0.9392908215522766,0.1744028478860855,0.03856635093688965,0.042953308671712875,0.4279380738735199,0.14742355048656464
What country does this building belong to?,Greece,['Greece'],[],1,"The Acropolis, with the Parthenon Agora Arch of Hadrian Areopagus Kerameikos Lysicrates monument Philopappos monument Pnyx Temple of Hephaestus Temple of Olympian Zeus Tower of the Winds",0.98807692527771,0.9362209439277649,0.9403018951416016,0.9379470348358154,0.9792221188545227,0.8828590512275696,0.9385782480239868
Who is the founder of the organization in the image?,Spanair,['William Boeing'],[],0,"Spanair's head office was located in the Spanair Building (Edifici Spanair) in L'Hospitalet de Llobregat, near Barcelona. Previously Spanair's head office was in the Spanair Building on the grounds of Palma de Mallorca Airport in Palma de Mallorca. In 2008, during the changes in ownership, Spanair said that its head office would remain in Palma de Mallorca, despite rumors that the company would relocate its head office to Barcelona.  In 2009 the company announced that it planned to relocate its corporate offices to Barcelona. In May 2009 Spanair made Barcelona its registered domicile. The airline began to search for a site for the Spanair headquarters in Barcelona. In June of that year around 200 employees protested outside of the Spanair offices in Palma, saying that the timetable to move the offices was too hasty.",0.17333662509918213,0.0008710480760782957,0.6011775732040405,0.005847057793289423,0.015007748268544674,0.07663553953170776,0.26025769114494324
What is the facet of this object?,Crochet,['side'],[],0,"A granny square is a piece of square fabric produced in crochet by working in rounds from the center outward.  Granny squares are traditionally handmade.  They resemble coarse lace.  Although there is no theoretical limit to the maximum size of a granny square, crocheters usually create multiple small squares (called ""motifs"") and assemble the pieces to make clothing, purses, Afghan blankets, and other household textiles. Granny square apparel is a cyclical fashion that peaked in the 1970s.  As Stitch 'n Bitch series author Debbie Stoller describes: If you grew up in the seventies, as I did, you might fear the granny square--if only because, for a while, clothing was made of nothing else.  Granny square vests, granny square shorts, granny square hats.  Heck, I bet there was some kid out there who was forced to go to school wearing granny square underwear. Although particular color and pattern schemes for granny squares change with time, this class of motif is a staple among crocheters.  Multicolor granny squares are an effective way to use up small amounts of yarn left over from other projects and basic granny square motifs do not require advanced skills to execute.",0.4321520924568176,0.0018823696300387383,0.07259482890367508,0.003930337727069855,0.002687472617253661,0.012337692081928253,0.014953378587961197
What country does this place belong to?,Italy,['Italy'],[],1,"Trajan's Market Trajan's Column Temple of Trajan Trajan's Bridge Trajan's Forum Pantheon, Rome",0.9038488864898682,0.8260144591331482,0.5292543768882751,0.5436303615570068,0.9165660738945007,0.7071584463119507,0.8383980989456177
What is the closest parent taxonomy of this insect?,Caterpillar,['Automeris'],[],0,"Perkins engines are found in a wide range of machinery including tractors, generators, industrial tools, and machinery. While Perkins has customers in many sectors, the main consumer of their engines is Caterpillar, who is also their parent company. Caterpillar has several divisions that consume Perkins engines, the main two being Caterpillar Excavators and Caterpillar Diesel Generators through their subsidiary, F G Wilson. Perkins also has a subsidiary named Perkins Marine, which produces small engines for marine propulsion.",0.5039418935775757,0.0007365921046584845,0.23325739800930023,0.19982677698135376,0.03547228127717972,0.1520458608865738,0.09961799532175064
Who is the creator of this building?,Pierre bourla,['Jef Lambeaux'],[],0,"Neoclassical Bourla Theatre, built in 1827 and 1834 by architect Pierre Bruno Bourla. Antwerp Central Station, completed 1905 in an eclectic style. Antwerp City Hall, completed 1564, in Flemish-Italian Renaissance style. Trading Exchange, reconstruction of one of the world's first stock exchanges built in 1531. Rubens House, historical home of the painter Peter Paul Rubens.",0.15036721527576447,0.12407004833221436,0.07075662165880203,0.005837098695337772,0.12446047365665436,0.0014602078590542078,0.018919607624411583
What is the closest upper taxonomy of this insect?,Dragonfly,['Dythemis'],[],0,"Vibrational signalling in the American grapevine leafhopper - Individuals of the American grapevine leafhopper communicate with each other through vibrational signals that they transmit through the host plant. American grapevine leafhoppers are receptive of signals within their receptor’s sensitivity range of 50 to 1000 Hz. The vibrations can be used to identify and locate potential female mates. To successfully communicate, a duet is performed between the male and female American grapevine leafhopper. The female replies within a specific timeframe after the male signal, and the male may use the timing of her reply to identify her. However, vibrational signals are prone to disruption and masking by heterospecific signals, conspecific signals, and background noise that are within their species-specific sensitivity range. The interference of the duet between a male and female American grapevine leafhopper can reduce the male’s success in identifying and locating the female, which can reduce the frequency of mating. Auditory signalling in the gray treefrog (Hyla versicolor) and the Cope's gray treefrogs (Hyla chrysoscelis) – The success of reproduction is dependent on a female’s ability to correctly identify and respond to the advertisement call of a potential mate. At a breeding site with high densities of males, the male’s chorus may overlap with heterospecific calls, making it difficult for the female to successfully locate a mate. When the advertisement calls of the male gray treefrog and male Cope’s gray treefrog overlap, female gray treefrogs make mistakes and choose the heterospecific call. The amount of errors the female makes is dependent on the amount of overlap between signals. Female Cope’s gray treefrogs can better differentiate the signals and are only significantly affected when heterospecifics completely overlap conspecific male signals. However, female Cope’s gray treefrogs prefer conspecific male signals that have less overlap (i.e. less interference)",0.5151487588882446,0.0005932677886448801,0.007920777425169945,0.0016906390665099025,0.0011596267577260733,0.0007871623965911567,0.004221950192004442
What is the length in mile is the park in the image?,1.9,['2'],[],0,"Several rows of American elm trees that the National Park Service first planted during the 1930s line much of the 1.9 miles (3.0 km) length of the National Mall in Washington, D.C. DED first appeared on the trees during the 1950s and reached a peak in the 1970s. The NPS used a number of methods to control the epidemic, including sanitation, pruning, injecting trees with fungicide and replanting with DED-resistant cultivars. The NPS combated the disease's local insect vector, the smaller European elm bark beetle (Scolytus multistriatus), by trapping and by spraying with insecticides. As a result, the population of American elms planted on the Mall and its surrounding areas has remained intact for more than 80 years.",0.5191161036491394,0.17935238778591156,0.24149926006793976,0.026978960260748863,0.0908297672867775,0.039232511073350906,0.1370963603258133
what has this village crossed over?,Bridge,['Trent and Mersey Canal | River Weaver'],[],0,"The estuary of the Shijing River has mostly silted up in this area, and the remaining river channel under the bridge is fairly narrow. Consequently, the bridge now mostly crosses what amounts to a sequence of lakes or ponds, separated by wetlands. A modern public highway crosses the Shijing River a few hundred meters south (downstream) of the historical Anping Bridge over a fairly short bridge. The areas around the bridge are being developed into parks.",0.6276727914810181,0.0008008448639884591,0.009042393416166306,0.0028843169566243887,0.0015390788903459907,0.0010380325838923454,0.011029251851141453
Which city or region does this town locate in?,Wallonia,['London Borough of Bromley'],[],0,"The flag of Wallonia is a sub-national flag in Belgium that represents the Walloon Region and French Community. Designed in 1913, the flag depicts a red rooster, commonly known as the bold rooster (French: coq hardi) or Walloon rooster (Walloon: coq wallon), on a yellow field. The red and yellow coloring is historically associated with the city of Liège. The flag's association with Wallonia also mean that it is commonly used by the Walloon Movement.",0.8744186162948608,0.08514747023582458,0.3134981393814087,0.19579291343688965,0.09031752496957779,0.2183062732219696,0.1715000569820404
